_id,dob,gender,language,registration_date,primary_use,registration_referring_url,flag_optin_email_marketing,country_code,country_name
100319644,12/4/1951,M,French         ,3/10/2013,personel       ,support.retail.com                               ,0,IE,Ireland                                      
100337924,9/4/1952,F,Spanish        ,3/11/2013,business       ,www.retail.com                                   ,1,ET,Ethiopia                                     
100340814,5/6/1958,M,Spanish        ,3/10/2013,business       ,wiki.retail.com                                  ,1,IL,Israel                                       
100345367,11/26/1955,F,English        ,3/8/2013,business       ,info.retail.com                            ,1,IO,British Indian Ocean Territory               
100350029,4/16/1959,M,Spanish        ,3/7/2013,business       ,info.retail.com                            ,1,GR,Greece                                       
100374570,9/22/1958,F,English        ,3/7/2013,personel       ,info.retail.com                            ,0,KH,Cambodia                                     
100386608,4/10/1956,M,French         ,3/9/2013,business       ,support.retail.com                               ,1,TZ,"Tanzania, United Republic of                 "
100386621,9/27/1959,F,French         ,3/7/2013,business       ,www.retail.com                                   ,1,NO,Norway                                       
100397926,6/13/1955,F,Spanish        ,3/10/2013,business       ,wiki.retail.com                                  ,1,ZA,South Africa                                 
100428039,11/15/1959,M,English        ,3/7/2013,business       ,wiki.retail.com                                  ,1,PE,Peru                                         
100464133,12/10/1957,F,French         ,3/8/2013,business       ,wiki.retail.com                                  ,1,IN,India                                        
100470668,6/13/1959,F,Spanish        ,3/11/2013,personel       ,www.retail.com                                   ,0,MY,Malaysia                                     
100487419,9/14/1957,F,English        ,3/5/2013,business       ,support.retail.com                               ,1,IE,Ireland                                      
100489744,11/8/1959,F,French         ,3/6/2013,personel       ,wiki.retail.com                                  ,0,NA,Namibia                                      
100504186,11/23/1953,F,French         ,3/6/2013,business       ,partner.retail.com                                  ,1,AU,Australia                                    
100517889,12/22/1959,F,French         ,3/5/2013,business       ,partner.retail.com                                  ,1,ZM,Zambia                                       
100520798,9/14/1959,F,French         ,3/7/2013,personel       ,www.retail.com                                   ,0,NL,Netherlands                                  
100531540,10/6/1954,F,English        ,3/6/2013,business       ,wiki.retail.com                                  ,1,TZ,"Tanzania, United Republic of                 "
100538743,9/6/1953,F,English        ,3/8/2013,personel       ,showcase.retail.com                                  ,0,BG,Bulgaria                                     
100540896,1/5/1954,F,Spanish        ,3/6/2013,personel       ,partner.retail.com                                  ,0,RS,Serbia                                       
100560288,6/3/1951,F,Spanish        ,3/11/2013,business       ,wiki.retail.com                                  ,1,TR,Turkey                                       
100572835,7/3/1957,F,Spanish        ,3/11/2013,personel       ,www.retail.com                                   ,0,BB,Barbados                                     
100603002,12/8/1952,F,English        ,3/8/2013,personel       ,partner.retail.com                                  ,0,TV,Tuvalu                                       
100623918,4/9/1954,M,English        ,3/7/2013,personel       ,info.retail.com                            ,0,DZ,Algeria                                      
100638349,12/7/1950,F,Spanish        ,3/5/2013,business       ,wiki.retail.com                                  ,1,IR,"Iran, Islamic Republic of                    "
100641258,8/14/1955,M,English        ,3/8/2013,personel       ,www.retail.com                                   ,0,TZ,"Tanzania, United Republic of                 "
100648396,1/4/1952,F,English        ,3/8/2013,personel       ,partner.retail.com                                  ,0,IT,Italy                                        
100666550,7/11/1959,M,English        ,3/7/2013,personel       ,showcase.retail.com                                  ,0,HT,Haiti                                        
100671564,9/11/1959,M,French         ,3/9/2013,business       ,wiki.retail.com                                  ,1,IQ,Iraq                                         
100677175,10/6/1950,F,Spanish        ,3/8/2013,business       ,info.retail.com                            ,1,AW,Aruba                                        
100699365,4/14/1952,F,French         ,3/8/2013,personel       ,www.retail.com                                   ,0,IO,British Indian Ocean Territory               
100701783,8/7/1955,F,French         ,3/8/2013,personel       ,partner.retail.com                                  ,0,HT,Haiti                                        
100704594,10/8/1952,F,French         ,3/5/2013,personel       ,www.retail.com                                   ,0,SD,Sudan                                        
100704911,12/13/1952,F,French         ,3/10/2013,business       ,wiki.retail.com                                  ,1,ES,Spain                                        
100733529,11/25/1953,F,French         ,3/10/2013,business       ,showcase.retail.com                                  ,1,RW,Rwanda                                       
100739950,12/10/1956,F,Spanish        ,3/6/2013,business       ,wiki.retail.com                                  ,1,LK,Sri Lanka                                    
100755563,11/26/1958,F,Spanish        ,3/9/2013,personel       ,info.retail.com                            ,0,HR,Croatia                                      
100759311,6/22/1956,F,Spanish        ,3/8/2013,personel       ,partner.retail.com                                  ,0,SB,Solomon Islands                              
100766771,1/13/1960,M,English        ,3/9/2013,personel       ,wiki.retail.com                                  ,0,KW,Kuwait                                       
100767376,11/16/1950,M,English        ,3/8/2013,business       ,support.retail.com                               ,1,CR,Costa Rica                                   
100767996,4/29/1958,F,French         ,3/9/2013,personel       ,partner.retail.com                                  ,0,CU,Cuba                                         
100786038,12/22/1959,M,French         ,3/10/2013,business       ,wiki.retail.com                                  ,1,KI,Kiribati                                     
100792954,6/16/1952,F,French         ,3/6/2013,business       ,showcase.retail.com                                  ,1,RW,Rwanda                                       
100802903,6/16/1958,M,Spanish        ,3/8/2013,personel       ,support.retail.com                               ,0,AS,American Samoa                               
100805016,6/29/1953,M,English        ,3/7/2013,personel       ,www.retail.com                                   ,0,TZ,"Tanzania, United Republic of                 "
100808862,10/17/1952,M,French         ,3/5/2013,business       ,partner.retail.com                                  ,1,UA,Ukraine                                      
100812302,11/18/1960,M,French         ,3/5/2013,personel       ,www.retail.com                                   ,0,AW,Aruba                                        
100841725,6/4/1955,F,Spanish        ,3/10/2013,personel       ,support.retail.com                               ,0,KP,"Korea, Democratic People's Republic of       "
100844440,8/19/1950,F,Spanish        ,3/6/2013,business       ,wiki.retail.com                                  ,1,TR,Turkey                                       
100846920,12/27/1959,F,Spanish        ,3/11/2013,business       ,partner.retail.com                                  ,1,SB,Solomon Islands                              
100865107,1/20/1952,M,Spanish        ,3/10/2013,personel       ,www.retail.com                                   ,0,KI,Kiribati                                     
100867065,3/9/1958,F,French         ,3/7/2013,personel       ,www.retail.com                                   ,0,BF,Burkina Faso                                 
100875407,12/2/1952,M,French         ,3/5/2013,personel       ,wiki.retail.com                                  ,0,FI,Finland                                      
100879923,2/7/1951,F,Spanish        ,3/5/2013,personel       ,www.retail.com                                   ,0,LY,Libya                                        
100883736,1/5/1956,M,Spanish        ,3/10/2013,personel       ,www.retail.com                                   ,0,LB,Lebanon                                      
100885587,6/23/1950,M,Spanish        ,3/8/2013,personel       ,wiki.retail.com                                  ,0,AT,Austria                                      
100893107,2/16/1953,M,English        ,3/10/2013,business       ,www.retail.com                                   ,1,BG,Bulgaria                                     
100894668,2/23/1957,F,French         ,3/7/2013,business       ,www.retail.com                                   ,1,JP,Japan                                        
100902680,11/22/1953,M,French         ,3/5/2013,personel       ,support.retail.com                               ,0,IT,Italy                                        
100925625,10/19/1959,F,Spanish        ,3/8/2013,business       ,info.retail.com                            ,1,IO,British Indian Ocean Territory               
100943861,5/4/1951,M,French         ,3/10/2013,personel       ,www.retail.com                                   ,0,HR,Croatia                                      
100969933,10/1/1950,M,Spanish        ,3/8/2013,business       ,info.retail.com                            ,1,KM,Comoros                                      
100972481,4/14/1957,F,Spanish        ,3/6/2013,personel       ,partner.retail.com                                  ,0,LB,Lebanon                                      
100983046,6/12/1950,F,English        ,3/11/2013,personel       ,showcase.retail.com                                  ,0,ES,Spain                                        
101014229,4/8/1954,F,French         ,3/8/2013,personel       ,www.retail.com                                   ,0,AF,Afghanistan                                  
101023146,6/15/1955,F,Spanish        ,3/7/2013,business       ,support.retail.com                               ,1,JP,Japan                                        
101025124,4/25/1959,F,English        ,3/5/2013,personel       ,wiki.retail.com                                  ,0,AW,Aruba                                        
101055889,1/7/1959,F,English        ,3/10/2013,business       ,support.retail.com                               ,1,LB,Lebanon                                      
101060256,3/8/1955,F,English        ,3/11/2013,business       ,support.retail.com                               ,1,LB,Lebanon                                      
101078463,5/24/1956,M,French         ,3/11/2013,business       ,support.retail.com                               ,1,ET,Ethiopia                                     
101091312,11/16/1954,F,Spanish        ,3/7/2013,personel       ,wiki.retail.com                                  ,0,AX,?land Islands                                
101109329,1/3/1955,F,English        ,3/9/2013,business       ,partner.retail.com                                  ,1,AX,?land Islands                                
101118063,3/31/1951,M,Spanish        ,3/11/2013,personel       ,partner.retail.com                                  ,0,KI,Kiribati                                     
101118967,11/14/1952,F,French         ,3/8/2013,personel       ,support.retail.com                               ,0,KH,Cambodia                                     
101133397,2/10/1952,F,English        ,3/10/2013,business       ,support.retail.com                               ,1,KP,"Korea, Democratic People's Republic of       "
101149478,2/3/1960,F,Spanish        ,3/7/2013,business       ,wiki.retail.com                                  ,1,IR,"Iran, Islamic Republic of                    "
101149876,1/21/1957,M,French         ,3/5/2013,business       ,support.retail.com                               ,1,CM,Cameroon                                     
101165787,2/20/1956,M,English        ,3/10/2013,business       ,wiki.retail.com                                  ,1,US,United States                                
101169984,3/4/1958,M,Spanish        ,3/9/2013,business       ,support.retail.com                               ,1,IS,Iceland                                      
101171032,6/8/1960,F,Spanish        ,3/7/2013,business       ,partner.retail.com                                  ,1,IQ,Iraq                                         
101178376,5/9/1953,M,Spanish        ,3/6/2013,personel       ,support.retail.com                               ,0,AS,American Samoa                               
101180012,8/11/1957,F,English        ,3/10/2013,personel       ,www.retail.com                                   ,0,IQ,Iraq                                         
101182980,5/29/1951,F,English        ,3/6/2013,personel       ,www.retail.com                                   ,0,BG,Bulgaria                                     
101196068,8/15/1953,F,Spanish        ,3/8/2013,personel       ,support.retail.com                               ,0,HU,Hungary                                      
101226331,9/30/1954,M,French         ,3/10/2013,personel       ,wiki.retail.com                                  ,0,ES,Spain                                        
101230726,5/27/1956,F,French         ,3/11/2013,personel       ,www.retail.com                                   ,0,CN,China                                        
101234586,7/10/1959,F,English        ,3/6/2013,personel       ,showcase.retail.com                                  ,0,BG,Bulgaria                                     
101252180,1/21/1957,M,English        ,3/9/2013,business       ,support.retail.com                               ,1,UG,Uganda                                       
101261238,11/5/1958,M,English        ,3/6/2013,personel       ,www.retail.com                                   ,0,DO,Dominican Republic                           
101261256,9/2/1953,F,French         ,3/5/2013,business       ,wiki.retail.com                                  ,1,CH,Switzerland                                  
101263089,10/6/1959,F,French         ,3/5/2013,business       ,wiki.retail.com                                  ,1,ZM,Zambia                                       
101268940,8/21/1956,M,French         ,3/7/2013,business       ,www.retail.com                                   ,1,ZW,Zimbabwe                                     
101270234,8/10/1959,F,French         ,3/8/2013,personel       ,wiki.retail.com                                  ,0,ES,Spain                                        
101276590,8/18/1957,M,French         ,3/8/2013,personel       ,www.retail.com                                   ,0,CH,Switzerland                                  
101281888,1/27/1954,M,Spanish        ,3/8/2013,business       ,info.retail.com                            ,1,KM,Comoros                                      
101286708,3/21/1950,M,French         ,3/9/2013,personel       ,www.retail.com                                   ,0,LC,Saint Lucia                                  
101287957,9/12/1956,M,English        ,3/6/2013,business       ,www.retail.com                                   ,1,PR,Puerto Rico                                  
101291861,11/28/1959,F,English        ,3/10/2013,personel       ,www.retail.com                                   ,0,HR,Croatia                                      
101294085,11/12/1953,M,Spanish        ,3/9/2013,business       ,www.retail.com                                   ,1,MX,Mexico                                       
101301916,3/26/1953,M,Spanish        ,3/8/2013,personel       ,www.retail.com                                   ,0,LT,Lithuania                                    
101320521,6/22/1953,M,Spanish        ,3/6/2013,personel       ,info.retail.com                            ,0,CN,China                                        
101323994,1/31/1960,F,Spanish        ,3/5/2013,personel       ,www.retail.com                                   ,0,AG,Antigua and Barbuda                          
101325318,6/25/1952,M,French         ,3/8/2013,business       ,support.retail.com                               ,1,RS,Serbia                                       
101330078,5/12/1957,F,French         ,3/9/2013,business       ,support.retail.com                               ,1,FI,Finland                                      
101333089,7/14/1950,F,French         ,3/6/2013,business       ,www.retail.com                                   ,1,KW,Kuwait                                       
101339951,8/20/1955,F,French         ,3/10/2013,business       ,support.retail.com                               ,1,HK,Hong Kong                                    
101353645,12/10/1960,F,English        ,3/6/2013,personel       ,wiki.retail.com                                  ,0,FI,Finland                                      
101362171,11/3/1957,M,English        ,3/5/2013,business       ,wiki.retail.com                                  ,1,BG,Bulgaria                                     
101375267,1/13/1960,F,Spanish        ,3/9/2013,business       ,wiki.retail.com                                  ,1,FR,France                                       
101394342,10/10/1958,F,Spanish        ,3/11/2013,personel       ,www.retail.com                                   ,0,TT,Trinidad and Tobago                          
101395482,8/14/1950,F,French         ,3/11/2013,personel       ,www.retail.com                                   ,0,HU,Hungary                                      
101407232,6/22/1959,M,Spanish        ,3/11/2013,business       ,www.retail.com                                   ,1,IR,"Iran, Islamic Republic of                    "
101408401,10/24/1959,F,Spanish        ,3/10/2013,business       ,partner.retail.com                                  ,1,FR,France                                       
101422780,5/3/1960,M,Spanish        ,3/7/2013,personel       ,wiki.retail.com                                  ,0,LT,Lithuania                                    
101423629,6/2/1952,F,English        ,3/10/2013,personel       ,wiki.retail.com                                  ,0,GB,United Kingdom                               
101438117,6/19/1954,F,English        ,3/11/2013,business       ,wiki.retail.com                                  ,1,AR,Argentina                                    
101462136,5/4/1954,F,English        ,3/5/2013,business       ,www.retail.com                                   ,1,BE,Belgium                                      
101466828,2/28/1955,F,Spanish        ,3/11/2013,business       ,partner.retail.com                                  ,1,BF,Burkina Faso                                 
101497884,4/28/1952,M,Spanish        ,3/11/2013,business       ,info.retail.com                            ,1,CM,Cameroon                                     
101508898,7/7/1951,M,French         ,3/11/2013,personel       ,www.retail.com                                   ,0,KR,"Korea, Republic of                           "
101515882,2/12/1956,M,Spanish        ,3/5/2013,personel       ,partner.retail.com                                  ,0,LB,Lebanon                                      
101537590,8/1/1958,F,English        ,3/7/2013,business       ,wiki.retail.com                                  ,1,AG,Antigua and Barbuda                          
101551081,10/11/1952,M,French         ,3/7/2013,personel       ,support.retail.com                               ,0,RO,Romania                                      
101554473,6/14/1955,M,English        ,3/6/2013,personel       ,www.retail.com                                   ,0,HU,Hungary                                      
101565313,4/29/1955,F,Spanish        ,3/5/2013,business       ,support.retail.com                               ,1,US,United States                                
101569671,4/21/1951,M,English        ,3/7/2013,business       ,www.retail.com                                   ,1,PL,Poland                                       
101588615,7/2/1953,F,Spanish        ,3/6/2013,business       ,www.retail.com                                   ,1,NO,Norway                                       
101599696,2/7/1958,F,Spanish        ,3/6/2013,personel       ,support.retail.com                               ,0,HU,Hungary                                      
101600941,11/11/1960,M,French         ,3/7/2013,business       ,wiki.retail.com                                  ,1,US,United States                                
101608817,11/17/1954,F,English        ,3/9/2013,business       ,support.retail.com                               ,1,LB,Lebanon                                      
101642486,8/24/1957,M,English        ,3/9/2013,business       ,www.retail.com                                   ,1,SD,Sudan                                        
101648417,5/18/1954,F,French         ,3/9/2013,personel       ,partner.retail.com                                  ,0,UG,Uganda                                       
101649123,11/25/1957,F,English        ,3/5/2013,personel       ,support.retail.com                               ,0,SB,Solomon Islands                              
101649236,7/19/1954,M,Spanish        ,3/11/2013,personel       ,www.retail.com                                   ,0,PS,"Palestinian Territory, Occupied              "
101670880,7/28/1954,F,French         ,3/9/2013,business       ,support.retail.com                               ,1,RU,Russian Federation                           
101676872,12/25/1955,F,Spanish        ,3/11/2013,business       ,partner.retail.com                                  ,1,PA,Panama                                       
101683715,4/21/1955,F,Spanish        ,3/6/2013,personel       ,support.retail.com                               ,0,PT,Portugal                                     
101689492,1/3/1959,M,Spanish        ,3/5/2013,business       ,www.retail.com                                   ,1,SB,Solomon Islands                              
101713150,7/14/1953,F,English        ,3/8/2013,personel       ,support.retail.com                               ,0,OM,Oman                                         
101714342,3/15/1950,F,French         ,3/10/2013,business       ,wiki.retail.com                                  ,1,MY,Malaysia                                     
101716922,6/26/1956,M,English        ,3/7/2013,business       ,support.retail.com                               ,1,MC,Monaco                                       
101723368,3/16/1956,F,Spanish        ,3/8/2013,business       ,partner.retail.com                                  ,1,UG,Uganda                                       
101741027,7/9/1951,F,English        ,3/8/2013,business       ,wiki.retail.com                                  ,1,PE,Peru                                         
101772029,4/16/1955,M,Spanish        ,3/10/2013,personel       ,partner.retail.com                                  ,0,LB,Lebanon                                      
101780821,8/29/1960,F,Spanish        ,3/11/2013,personel       ,info.retail.com                            ,0,SB,Solomon Islands                              
101788326,3/17/1958,F,French         ,3/9/2013,personel       ,wiki.retail.com                                  ,0,AU,Australia                                    
101789393,5/27/1957,F,Spanish        ,3/6/2013,personel       ,www.retail.com                                   ,0,JP,Japan                                        
101789522,2/8/1958,M,French         ,3/11/2013,business       ,support.retail.com                               ,1,BR,Brazil                                       
101812374,12/22/1955,M,French         ,3/11/2013,personel       ,support.retail.com                               ,0,IT,Italy                                        
101812461,4/24/1952,M,French         ,3/6/2013,business       ,www.retail.com                                   ,1,TZ,"Tanzania, United Republic of                 "
101815599,12/26/1960,F,English        ,3/10/2013,personel       ,www.retail.com                                   ,0,IQ,Iraq                                         
101817938,4/19/1951,F,Spanish        ,3/7/2013,personel       ,www.retail.com                                   ,0,JP,Japan                                        
101820999,8/30/1953,M,French         ,3/7/2013,business       ,www.retail.com                                   ,1,PT,Portugal                                     
101826189,10/17/1957,M,French         ,3/7/2013,business       ,support.retail.com                               ,1,TZ,"Tanzania, United Republic of                 "
101832418,5/26/1959,F,French         ,3/5/2013,business       ,partner.retail.com                                  ,1,ZW,Zimbabwe                                     
101834140,2/19/1951,F,Spanish        ,3/10/2013,business       ,support.retail.com                               ,1,EE,Estonia                                      
101837018,9/22/1960,F,Spanish        ,3/5/2013,personel       ,partner.retail.com                                  ,0,SB,Solomon Islands                              
101840182,6/30/1956,M,Spanish        ,3/8/2013,business       ,info.retail.com                            ,1,PT,Portugal                                     
101847502,3/17/1956,F,French         ,3/10/2013,business       ,wiki.retail.com                                  ,1,ES,Spain                                        
101868838,4/17/1954,F,English        ,3/6/2013,business       ,info.retail.com                            ,1,IO,British Indian Ocean Territory               
101875536,12/9/1954,F,French         ,3/8/2013,personel       ,www.retail.com                                   ,0,AF,Afghanistan                                  
101901785,8/7/1959,M,English        ,3/8/2013,personel       ,wiki.retail.com                                  ,0,ET,Ethiopia                                     
101902540,2/24/1959,M,Spanish        ,3/9/2013,business       ,wiki.retail.com                                  ,1,TT,Trinidad and Tobago                          
101913344,10/19/1950,F,Spanish        ,3/7/2013,personel       ,www.retail.com                                   ,0,LY,Libya                                        
101918456,11/15/1954,M,French         ,3/8/2013,business       ,wiki.retail.com                                  ,1,KR,"Korea, Republic of                           "
101919809,11/24/1953,M,Spanish        ,3/5/2013,business       ,partner.retail.com                                  ,1,SA,Saudi Arabia                                 
101921695,7/30/1960,F,French         ,3/8/2013,business       ,partner.retail.com                                  ,1,ZW,Zimbabwe                                     
101928795,2/26/1951,F,French         ,3/7/2013,personel       ,www.retail.com                                   ,0,HU,Hungary                                      
101950970,4/18/1953,F,English        ,3/5/2013,personel       ,info.retail.com                            ,0,KH,Cambodia                                     
101963130,8/12/1958,F,Spanish        ,3/7/2013,business       ,partner.retail.com                                  ,1,UY,Uruguay                                      
101965891,1/30/1958,F,English        ,3/9/2013,personel       ,www.retail.com                                   ,0,BG,Bulgaria                                     
101966591,9/8/1955,M,Spanish        ,3/6/2013,personel       ,support.retail.com                               ,0,ZW,Zimbabwe                                     
101974800,9/24/1954,M,French         ,3/7/2013,business       ,showcase.retail.com                                  ,1,US,United States                                
101980442,9/25/1953,F,French         ,3/10/2013,business       ,info.retail.com                            ,1,AF,Afghanistan                                  
101986256,12/8/1955,F,French         ,3/7/2013,personel       ,support.retail.com                               ,0,UA,Ukraine                                      
102006625,9/7/1956,F,English        ,3/7/2013,business       ,wiki.retail.com                                  ,1,IO,British Indian Ocean Territory               
102009106,3/13/1955,M,Spanish        ,3/8/2013,business       ,www.retail.com                                   ,1,IO,British Indian Ocean Territory               
102030903,9/11/1951,F,French         ,3/7/2013,personel       ,wiki.retail.com                                  ,0,HR,Croatia                                      
102043289,4/2/1953,M,English        ,3/8/2013,personel       ,www.retail.com                                   ,0,HU,Hungary                                      
102064812,9/3/1958,M,English        ,3/6/2013,business       ,info.retail.com                            ,1,IO,British Indian Ocean Territory               
102066446,7/24/1956,F,French         ,3/10/2013,personel       ,www.retail.com                                   ,0,CH,Switzerland                                  
102069303,9/22/1958,F,Spanish        ,3/8/2013,business       ,www.retail.com                                   ,1,US,United States                                
102085790,6/30/1956,F,English        ,3/5/2013,business       ,support.retail.com                               ,1,KP,"Korea, Democratic People's Republic of       "
102086156,5/21/1953,F,French         ,3/5/2013,personel       ,www.retail.com                                   ,0,OM,Oman                                         
102104551,8/19/1959,F,English        ,3/10/2013,personel       ,wiki.retail.com                                  ,0,AE,United Arab Emirates                         
102122053,12/21/1960,F,French         ,3/7/2013,business       ,support.retail.com                               ,1,MZ,Mozambique                                   
102158717,9/7/1955,M,English        ,3/6/2013,personel       ,support.retail.com                               ,0,AT,Austria                                      
102164285,9/23/1952,M,French         ,3/8/2013,business       ,www.retail.com                                   ,1,PR,Puerto Rico                                  
102197437,10/21/1953,M,Spanish        ,3/10/2013,personel       ,wiki.retail.com                                  ,0,PA,Panama                                       
102214910,4/22/1952,F,English        ,3/5/2013,business       ,support.retail.com                               ,1,AF,Afghanistan                                  
102218964,7/14/1957,F,Spanish        ,3/11/2013,business       ,partner.retail.com                                  ,1,PS,"Palestinian Territory, Occupied              "
102219466,10/4/1958,M,Spanish        ,3/6/2013,business       ,showcase.retail.com                                  ,1,IR,"Iran, Islamic Republic of                    "
102220829,7/12/1953,F,French         ,3/10/2013,business       ,support.retail.com                               ,1,CA,Canada                                       
102222114,11/13/1958,M,English        ,3/7/2013,business       ,info.retail.com                            ,1,IO,British Indian Ocean Territory               
102231219,7/29/1959,F,French         ,3/8/2013,personel       ,info.retail.com                            ,0,ZM,Zambia                                       
102255636,6/21/1956,M,English        ,3/11/2013,personel       ,www.retail.com                                   ,0,LY,Libya                                        
102276148,3/8/1956,M,French         ,3/10/2013,business       ,support.retail.com                               ,1,TZ,"Tanzania, United Republic of                 "
102277704,3/30/1950,F,French         ,3/8/2013,business       ,wiki.retail.com                                  ,1,ZM,Zambia                                       
102280324,7/20/1954,M,English        ,3/9/2013,business       ,www.retail.com                                   ,1,FR,France                                       
102287983,4/7/1956,F,Spanish        ,3/9/2013,business       ,wiki.retail.com                                  ,1,HT,Haiti                                        
102293600,6/6/1953,F,French         ,3/11/2013,business       ,support.retail.com                               ,1,TR,Turkey                                       
102298729,11/3/1954,F,English        ,3/7/2013,personel       ,info.retail.com                            ,0,PS,"Palestinian Territory, Occupied              "
102302825,5/12/1956,F,French         ,3/9/2013,personel       ,www.retail.com                                   ,0,HU,Hungary                                      
102308567,8/16/1956,F,English        ,3/11/2013,business       ,www.retail.com                                   ,1,BD,Bangladesh                                   
102315115,2/28/1958,F,French         ,3/11/2013,business       ,www.retail.com                                   ,1,PS,"Palestinian Territory, Occupied              "
102315172,4/7/1950,F,Spanish        ,3/8/2013,business       ,www.retail.com                                   ,1,EC,Ecuador                                      
102321929,3/20/1952,M,English        ,3/10/2013,business       ,www.retail.com                                   ,1,NA,Namibia                                      
102329572,5/17/1958,F,Spanish        ,3/11/2013,personel       ,wiki.retail.com                                  ,0,TT,Trinidad and Tobago                          
102330094,2/12/1959,M,English        ,3/6/2013,personel       ,www.retail.com                                   ,0,FR,France                                       
102332864,6/15/1950,F,English        ,3/6/2013,personel       ,www.retail.com                                   ,0,AW,Aruba                                        
102346271,12/12/1952,F,Spanish        ,3/6/2013,business       ,partner.retail.com                                  ,1,TV,Tuvalu                                       
102361117,11/27/1959,M,English        ,3/5/2013,personel       ,partner.retail.com                                  ,0,SB,Solomon Islands                              
102369261,2/21/1955,M,French         ,3/11/2013,personel       ,wiki.retail.com                                  ,0,TZ,"Tanzania, United Republic of                 "
102373777,10/26/1960,F,English        ,3/8/2013,personel       ,info.retail.com                            ,0,IQ,Iraq                                         
102392134,8/28/1953,F,Spanish        ,3/11/2013,business       ,info.retail.com                            ,1,SD,Sudan                                        
102395207,5/16/1955,F,Spanish        ,3/7/2013,business       ,info.retail.com                            ,1,CA,Canada                                       
102402548,12/6/1953,F,Spanish        ,3/10/2013,personel       ,support.retail.com                               ,0,IQ,Iraq                                         
102404101,11/13/1953,F,English        ,3/8/2013,business       ,wiki.retail.com                                  ,1,AR,Argentina                                    
102406989,12/14/1950,F,Spanish        ,3/7/2013,personel       ,info.retail.com                            ,0,RU,Russian Federation                           
102414342,5/30/1953,F,French         ,3/5/2013,personel       ,info.retail.com                            ,0,IR,"Iran, Islamic Republic of                    "
102426100,10/15/1953,M,English        ,3/8/2013,personel       ,partner.retail.com                                  ,0,PS,"Palestinian Territory, Occupied              "
102426428,10/17/1956,F,Spanish        ,3/7/2013,business       ,www.retail.com                                   ,1,RW,Rwanda                                       
102427263,8/1/1954,F,French         ,3/6/2013,business       ,wiki.retail.com                                  ,1,AT,Austria                                      
102437001,4/5/1952,F,English        ,3/11/2013,personel       ,partner.retail.com                                  ,0,BB,Barbados                                     
102450641,3/24/1955,F,English        ,3/11/2013,business       ,support.retail.com                               ,1,BA,Bosnia and Herzegovina                       
102454611,7/3/1953,F,Spanish        ,3/6/2013,personel       ,www.retail.com                                   ,0,PE,Peru                                         
102471085,8/19/1957,F,French         ,3/10/2013,business       ,www.retail.com                                   ,1,UG,Uganda                                       
102477476,4/11/1950,F,English        ,3/7/2013,business       ,support.retail.com                               ,1,TR,Turkey                                       
102483235,8/17/1955,M,English        ,3/9/2013,personel       ,partner.retail.com                                  ,0,HK,Hong Kong                                    
102502799,10/27/1957,F,French         ,3/6/2013,business       ,support.retail.com                               ,1,RU,Russian Federation                           
102515608,6/27/1951,F,English        ,3/7/2013,business       ,support.retail.com                               ,1,IR,"Iran, Islamic Republic of                    "
102516570,11/3/1950,F,Spanish        ,3/8/2013,personel       ,wiki.retail.com                                  ,0,AX,?land Islands                                
102523079,12/12/1955,F,Spanish        ,3/8/2013,personel       ,wiki.retail.com                                  ,0,KW,Kuwait                                       
102536184,6/23/1950,M,Spanish        ,3/11/2013,personel       ,partner.retail.com                                  ,0,ZW,Zimbabwe                                     
102536586,8/26/1958,M,English        ,3/8/2013,business       ,www.retail.com                                   ,1,RS,Serbia                                       
102543175,1/1/1957,F,English        ,3/8/2013,business       ,support.retail.com                               ,1,ZW,Zimbabwe                                     
102546940,12/2/1955,F,Spanish        ,3/7/2013,business       ,showcase.retail.com                                  ,1,SG,Singapore                                    
102552517,11/19/1957,F,Spanish        ,3/5/2013,personel       ,wiki.retail.com                                  ,0,HT,Haiti                                        
102555063,5/30/1957,F,French         ,3/11/2013,personel       ,www.retail.com                                   ,0,BF,Burkina Faso                                 
102568055,12/12/1952,F,English        ,3/5/2013,personel       ,wiki.retail.com                                  ,0,SB,Solomon Islands                              
102602077,6/18/1954,M,English        ,3/6/2013,business       ,wiki.retail.com                                  ,1,FI,Finland                                      
102610910,6/8/1956,M,French         ,3/11/2013,business       ,support.retail.com                               ,1,EG,Egypt                                        
102620486,5/3/1952,F,English        ,3/7/2013,personel       ,www.retail.com                                   ,0,KP,"Korea, Democratic People's Republic of       "
102623342,5/17/1958,F,Spanish        ,3/9/2013,business       ,info.retail.com                            ,1,LC,Saint Lucia                                  
102624419,7/12/1951,F,Spanish        ,3/9/2013,business       ,wiki.retail.com                                  ,1,CR,Costa Rica                                   
102636836,1/29/1959,F,French         ,3/10/2013,personel       ,partner.retail.com                                  ,0,HT,Haiti                                        
102642114,5/8/1960,F,Spanish        ,3/6/2013,business       ,partner.retail.com                                  ,1,FI,Finland                                      
102642445,11/1/1952,F,French         ,3/7/2013,personel       ,www.retail.com                                   ,0,HU,Hungary                                      
102643715,4/23/1959,M,English        ,3/7/2013,business       ,support.retail.com                               ,1,ZM,Zambia                                       
102643878,10/31/1951,F,Spanish        ,3/7/2013,business       ,support.retail.com                               ,1,UG,Uganda                                       
102653376,2/23/1955,M,Spanish        ,3/7/2013,personel       ,www.retail.com                                   ,0,PL,Poland                                       
