ZipCodeID,Zipcode,City,State
35057,66959,MUNDEN,KS
35058,67111,MURDOCK,KS
35059,66960,NARKA,KS
35060,67112,NASHVILLE,KS
35061,67651,NATOMA,KS
35062,66863,NEAL,KS
35063,66864,NEOSHO RAPIDS,KS
35064,67518,BEELER,KS
35065,67560,NESS CITY,KS
35066,66516,NETAWAKA,KS
35067,67470,NEW CAMBRIA,KS
35068,67114,NEWTON,KS
35069,67114,ZIMMERDALE,KS
35070,67561,NICKERSON,KS
35071,67355,NIOTAZE,KS
35072,67653,NORCATUR,KS
35073,67117,NORTH NEWTON,KS
35074,67117,NEWTON,KS
35075,67654,NORTON,KS
35076,67748,OAKLEY,KS
35077,67749,OBERLIN,KS
35078,67563,OFFERLE,KS
35079,66517,OGDEN,KS
35080,66518,OKETO,KS
35081,67564,OLMITZ,KS
35082,66865,OLPE,KS
35083,66520,OLSBURG,KS
35084,66521,ONAGA,KS
35085,66521,DULUTH,KS
35086,66521,WHEATON,KS
35087,66522,ONEIDA,KS
35088,66523,OSAGE CITY,KS
35089,67473,OSBORNE,KS
35090,67356,OSWEGO,KS
35091,67356,LABETTE,KS
35092,67565,OTIS,KS
35093,67565,GALATIA,KS
35094,66524,OVERBROOK,KS
35095,67119,OXFORD,KS
35096,67119,SIEBOLDT,KS
35097,67657,PALCO,KS
35098,66962,PALMER,KS
35099,67658,PARADISE,KS
35100,67751,PARK,KS
35101,67357,PARSONS,KS
35102,67566,PARTRIDGE,KS
35103,67567,PAWNEE ROCK,KS
35104,66526,PAXICO,KS
35105,66866,PEABODY,KS
35106,67120,PECK,KS
35107,67360,PERU,KS
35108,67639,GLADE,KS
35109,67661,PHILLIPSBURG,KS
35110,67661,STUTTGART,KS
35111,67122,PIEDMONT,KS
35112,67869,PLAINS,KS
35113,67663,PLAINVILLE,KS
35114,67663,CODELL,KS
35115,67663,ZURICH,KS
35116,67474,PORTIS,KS
35117,67123,POTWIN,KS
35118,66527,POWHATTAN,KS
35119,67664,PRAIRIE VIEW,KS
35120,67021,BYERS,KS
35121,67124,PRATT,KS
35122,67124,CULLISON,KS
35123,67570,PRETTY PRAIRIE,KS
35124,67570,PRETTY PR,KS
35125,67570,PRETTY PRAIRE,KS
35126,67127,PROTECTION,KS
35127,66528,QUENEMO,KS
35128,67752,QUINTER,KS
35129,67475,RAMONA,KS
35130,67483,TAMPA,KS
35131,67483,RAMONA,KS
35132,66963,RANDALL,KS
35133,66554,RANDOLPH,KS
35134,67515,ARNOLD,KS
35135,67572,RANSOM,KS
35136,67573,RAYMOND,KS
35137,66868,READING,KS
35138,66964,REPUBLIC,KS
35139,67734,GEM,KS
35140,67753,REXFORD,KS
35141,67753,MENLO,KS
35142,67953,RICHFIELD,KS
35143,66531,RILEY,KS
35144,66532,ROBINSON,KS
35145,66532,LEONA,KS
35146,67131,ROCK,KS
35147,67954,ROLLA,KS
35148,67132,ROSALIA,KS
35149,67133,ROSE HILL,KS
35150,67133,ROSEHILL,KS
35151,66533,ROSSVILLE,KS
35152,67476,ROXBURY,KS
35153,67574,ROZEL,KS
35154,67559,NEKOMA,KS
35155,67575,RUSH CENTER,KS
35156,67575,TIMKEN,KS
35157,67665,RUSSELL,KS
35158,66534,SABETHA,KS
35159,67756,SAINT FRANCIS,KS
35160,67756,WHEELER,KS
35161,67756,ST FRANCIS,KS
35162,66535,SAINT GEORGE,KS
35163,66535,ST GEORGE,KS
35164,67576,SAINT JOHN,KS
35165,67576,SEWARD,KS
35166,67576,ST JOHN,KS
35167,66536,SAINT MARYS,KS
35168,66536,ST MARYS,KS
35169,67401,SALINA,KS
35170,67401,BAVARIA,KS
35171,67402,SALINA,KS
35172,67870,SATANTA,KS
35173,67134,SAWYER,KS
35174,66961,NORWAY,KS
35175,66966,SCANDIA,KS
35176,67871,SCOTT CITY,KS
35177,67871,FRIEND,KS
35178,66537,SCRANTON,KS
35179,67361,SEDAN,KS
35180,67135,SEDGWICK,KS
35181,67757,SELDEN,KS
35182,66538,SENECA,KS
35183,66538,KELLY,KS
35184,66538,ST BENEDICT,KS
35185,67137,SEVERY,KS
35186,67137,CLIMAX,KS
35187,67138,SHARON,KS
35188,67758,SHARON SPRINGS,KS
35189,67758,SHARON SPGS,KS
35190,67761,WALLACE,KS
35191,66539,SILVER LAKE,KS
35192,67478,SIMPSON,KS
35193,66967,SMITH CENTER,KS
35194,66967,HARLAN,KS
35195,66432,HAVENSVILLE,KS
35196,66540,SOLDIER,KS
35197,67480,SOLOMON,KS
35198,67140,SOUTH HAVEN,KS
35199,67140,HUNNEWELL,KS
35200,67876,SPEARVILLE,KS
35201,67142,SPIVEY,KS
35202,67142,RAGO,KS
35203,67578,STAFFORD,KS
35204,67579,STERLING,KS
35205,67669,STOCKTON,KS
35206,66869,STRONG CITY,KS
35207,67877,SUBLETTE,KS
35208,66541,SUMMERFIELD,KS
35209,67143,SUN CITY,KS
35210,67363,SYCAMORE,KS
35211,67481,SYLVAN GROVE,KS
35212,67581,SYLVIA,KS
35213,67878,SYRACUSE,KS
35214,67482,TALMAGE,KS
35215,66542,TECUMSEH,KS
35216,67484,TESCOTT,KS
35217,67484,CULVER,KS
35218,67485,TIPTON,KS
35219,66601,TOPEKA,KS
35220,66603,TOPEKA,KS
35221,66604,TOPEKA,KS
35222,66605,TOPEKA,KS
35223,66606,TOPEKA,KS
35224,66607,TOPEKA,KS
35225,66608,TOPEKA,KS
35226,66609,TOPEKA,KS
35227,66610,TOPEKA,KS
35228,66611,TOPEKA,KS
35229,66612,TOPEKA,KS
35230,66614,TOPEKA,KS
35231,66615,TOPEKA,KS
35232,66616,TOPEKA,KS
35233,66617,TOPEKA,KS
35234,66618,TOPEKA,KS
35235,66619,TOPEKA,KS
35236,66620,TOPEKA,KS
35237,66620,KS STATE BD OF HEALTH,KS
35238,66621,TOPEKA,KS
35239,66622,TOPEKA,KS
35240,66622,V A HOSPITAL,KS
35241,66624,TOPEKA,KS
35242,66624,MATERIAL DISTRIBUTION CTR,KS
35243,66625,TOPEKA,KS
35244,66625,KS DEPT OF REVENUE TAXATION,KS
35245,66626,TOPEKA,KS
35246,66626,KS DEPT OF REVENUE VEHICLES,KS
35247,66628,TOPEKA,KS
35248,66628,BURLINGTON NORTHERN SANTA FE,KS
35249,66629,TOPEKA,KS
35250,66629,BLUE CROSS,KS
35251,66636,TOPEKA,KS
35252,66636,SECURITY BENEFIT LIFE,KS
35253,66647,TOPEKA,KS
35254,66667,TOPEKA,KS
35255,66675,TOPEKA,KS
35256,66683,TOPEKA,KS
35257,66699,TOPEKA,KS
35258,66699,KANSAS INCOME TAX,KS
35259,67144,TOWANDA,KS
35260,67879,TRIBUNE,KS
35261,67583,TURON,KS
35262,67583,LANGDON,KS
35263,67583,PRESTON,KS
35264,67364,TYRO,KS
35265,67146,UDALL,KS
35266,67880,ULYSSES,KS
35267,67584,UTICA,KS
35268,67584,ARNOLD,KS
35269,67147,VALLEY CENTER,KS
35270,67147,PARK CITY,KS
35271,67147,WICHITA,KS
35272,66543,VASSAR,KS
35273,66544,VERMILLION,KS
35274,66544,VLIETS,KS
35275,67671,VICTORIA,KS
35276,67674,WALKER,KS
35277,67149,VIOLA,KS
35278,66870,VIRGIL,KS
35279,66546,WAKARUSA,KS
35280,67672,WAKEENEY,KS
35281,67672,WA KEENEY,KS
35282,67487,WAKEFIELD,KS
35283,67673,WALDO,KS
35284,67151,WALTON,KS
35285,66547,WAMEGO,KS
35286,66547,LOUISVILLE,KS
35287,66547,LOUISVL,KS
35288,66547,LOUISVLE,KS
35289,66968,WASHINGTON,KS
35290,66548,WATERVILLE,KS
35291,66871,WAVERLY,KS
35292,66970,WEBBER,KS
35293,67152,WELLINGTON,KS
35294,67152,RIVERDALE,KS
35295,67762,WESKAN,KS
35296,66426,FOSTORIA,KS
35297,66426,WESTMORELAND,KS
35298,66549,WESTMORELAND,KS
35299,66549,BLAINE,KS
35300,66550,WETMORE,KS
35301,66872,WHITE CITY,KS
35302,67154,WHITEWATER,KS
35303,66552,WHITING,KS
35304,67055,GREENWICH,KS
35305,67201,WICHITA,KS
35306,67202,WICHITA,KS
35307,67203,WICHITA,KS
35308,67204,WICHITA,KS
35309,67204,PARK CITY,KS
35310,67204,NORTH WICHITA,KS
35311,67205,WICHITA,KS
35312,67206,WICHITA,KS
35313,67206,EASTBOROUGH,KS
35314,67207,WICHITA,KS
35315,67207,EASTBOROUGH,KS
35316,67208,WICHITA,KS
35317,67208,EASTBOROUGH,KS
35318,67209,WICHITA,KS
35319,67210,WICHITA,KS
35320,67210,PLANEVIEW,KS
35321,67211,WICHITA,KS
35322,67212,WICHITA,KS
35323,67213,WICHITA,KS
35324,67214,WICHITA,KS
35325,67215,WICHITA,KS
35326,67215,OATVILLE,KS
35327,67215,SCHULTE,KS
35328,67216,WICHITA,KS
35329,67216,OAKLAWN,KS
35330,67217,WICHITA,KS
35331,67218,WICHITA,KS
35332,67219,WICHITA,KS
35333,67219,PARK CITY,KS
35334,67220,WICHITA,KS
35335,67220,BEL AIRE,KS
35336,67221,MCCONNELL AFB,KS
35337,67221,WICHITA,KS
35338,67223,WICHITA,KS
35339,67226,WICHITA,KS
35340,67226,BEL AIRE,KS
35341,67226,COMOTARA,KS
35342,67227,WICHITA,KS
35343,67228,WICHITA,KS
35344,67230,WICHITA,KS
35345,67232,WICHITA,KS
35346,67235,WICHITA,KS
35347,67260,WICHITA,KS
35348,67260,WICHITA STATE UNIVERSITY,KS
35349,67275,WICHITA,KS
35350,67276,WICHITA,KS
35351,67276,USPS OFFICAL MAIL,KS
35352,67277,WICHITA,KS
35353,67278,WICHITA,KS
35354,67155,WILMORE,KS
35355,67490,WILSON,KS
35356,67491,WINDOM,KS
35357,67156,WINFIELD,KS
35358,67156,NEW SALEM,KS
35359,67747,MONUMENT,KS
35360,67747,WINONA,KS
35361,67764,WINONA,KS
35362,67764,MONUMENT,KS
35363,67764,RUSSELL SPG,KS
35364,67764,RUSSELL SPRINGS,KS
35365,67764,RUSSELL SPGS,KS
35366,67492,WOODBINE,KS
35367,67675,WOODSTON,KS
35368,67882,WRIGHT,KS
35369,67585,YODER,KS
35370,67159,ZENDA,KS
35371,68301,ADAMS,NE
35372,69210,AINSWORTH,NE
35373,68620,ALBION,NE
35374,68620,BOONE,NE
35375,68655,PRIMROSE,NE
35376,68655,ALBION,NE
35377,68810,ALDA,NE
35378,68303,ALEXANDRIA,NE
35379,68710,ALLEN,NE
35380,68710,MARTINSBURG,NE
35381,69301,ALLIANCE,NE
35382,69301,BEREA,NE
35383,68920,ALMA,NE
35384,68920,PRAIRIE DOG,NE
35385,68304,ALVO,NE
35386,68812,AMHERST,NE
35387,69331,ANGORA,NE
35388,68813,ANSELMO,NE
35389,68813,MILBURN,NE
35390,68813,NEW HELENA,NE
35391,68813,VICTORIA,NE
35392,68814,ANSLEY,NE
35393,68814,BERWYN,NE
35394,68814,WEISSERT,NE
35395,68814,MYRTLE,NE
35396,68922,ARAPAHOE,NE
35397,68815,ARCADIA,NE
35398,68815,DAVIS CREEK,NE
35399,68815,VINTON,NE
35400,68815,YALE,NE
35401,68002,ARLINGTON,NE
35402,69120,ARNOLD,NE
35403,69120,CLIFF,NE
35404,69121,ARTHUR,NE
35405,69333,ASHBY,NE
35406,69333,SURVEY,NE
35407,69335,BINGHAM,NE
35408,68003,ASHLAND,NE
35409,68042,MEMPHIS,NE
35410,68817,ASHTON,NE
35411,68817,SCHAUPPS,NE
35412,68711,AMELIA,NE
35413,68713,ATKINSON,NE
35414,68734,EMMET,NE
35415,68305,AUBURN,NE
35416,68305,GLENROCK,NE
35417,68305,HOWE,NE
35418,68305,NORTH AUBURN,NE
35419,68305,ROHRS,NE
35420,68818,AURORA,NE
35421,68818,STOCKHAM,NE
35422,68307,AVOCA,NE
35423,68924,AXTELL,NE
35424,68924,KEENE,NE
35425,68924,MIRAGE,NE
35426,68925,AYR,NE
35427,68925,ZERO,NE
35428,68004,BANCROFT,NE
35429,68622,BARTLETT,NE
35430,69020,BARTLEY,NE
35431,68714,BASSETT,NE
35432,68714,ROSE,NE
35433,68715,BATTLE CREEK,NE
35434,69334,BAYARD,NE
35435,69353,MCGREW,NE
35436,69353,MC GREW,NE
35437,68310,BEATRICE,NE
35438,68310,HOLMESVILLE,NE
35439,68310,ELLIS,NE
35440,68310,GLENOVER,NE
35441,68310,HOAG,NE
35442,68310,HOMESTEAD NATIONAL MONUMENT,NE
35443,68310,RIVERSIDE,NE
35444,68310,ROCKFORD,NE
35445,68458,VIRGINIA,NE
35446,68926,BEAVER CITY,NE
35447,68946,HENDLEY,NE
35448,68313,BEAVER CROSSING,NE
35449,68313,BEAVER XING,NE
35450,68314,BEE,NE
35451,68716,BEEMER,NE
35452,68717,BELDEN,NE
35453,68005,BELLEVUE,NE
35454,68123,BELLEVUE,NE
35455,68123,CAPEHART,NE
35456,68123,LA PLATTE,NE
35457,68147,BELLEVUE,NE
35458,68147,OMAHA,NE
35459,68624,BELLWOOD,NE
35460,68316,BENEDICT,NE
35461,69021,BENKELMAN,NE
35462,69021,DOANE,NE
35463,68317,BENNET,NE
35464,68007,BENNINGTON,NE
35465,68068,WASHINGTON,NE
35466,68927,BERTRAND,NE
35467,68927,WESTMARK,NE
35468,68927,WESTSIDE,NE
35469,68927,WILLIAMSBURG,NE
35470,69122,BIG SPRINGS,NE
35471,68928,BLADEN,NE
35472,68008,BLAIR,NE
35473,68009,BLAIR,NE
35474,68718,BLOOMFIELD,NE
35475,68929,BLOOMINGTON,NE
35476,68929,FARMERS,NE
35477,68929,OAK GROVE,NE
35478,68930,BLUE HILL,NE
35479,68930,COWLES,NE
35480,68930,ROSEMONT,NE
35481,68318,BLUE SPRINGS,NE
35482,68820,BOELUS,NE
35483,68010,BOYS TOWN,NE
35484,68010,BOYSTOWN,NE
35485,68319,BRADSHAW,NE
35486,69123,BRADY,NE
35487,68626,BRAINARD,NE
35488,69336,BRIDGEPORT,NE
35489,69336,NORTHPORT,NE
35490,69336,REDINGTON,NE
35491,68719,BRISTOW,NE
35492,68719,GROSS,NE
35493,69125,BROADWATER,NE
35494,68822,BROKEN BOW,NE
35495,68321,BROWNVILLE,NE
35496,69127,BRULE,NE
35497,68322,BRUNING,NE
35498,68444,STRANG,NE
35499,68444,BELLE PRAIRIE,NE
35500,68444,HAMILTON,NE
35501,68001,ABIE,NE
35502,68014,BRUNO,NE
35503,68036,LINWOOD,NE
35504,68720,BRUNSWICK,NE
35505,68323,BURCHARD,NE
35506,68380,LEWISTON,NE
35507,68380,BURCHARD,NE
35508,68381,LIBERTY,NE
35509,68823,BURWELL,NE
35510,68837,ELYRIA,NE
35511,69128,BUSHNELL,NE
35512,68722,BUTTE,NE
35513,68722,ANOKA,NE
35514,68325,BYRON,NE
35515,68824,CAIRO,NE
35516,68824,MAYFIELD,NE
35517,68824,SOUTH LOUP,NE
35518,68825,CALLAWAY,NE
35519,68825,CUSTER,NE
35520,68825,DELIGHT,NE
35521,68825,ELIM,NE
35522,68825,RYNO,NE
35523,68825,TRIUMPH,NE
35524,69022,CAMBRIDGE,NE
35525,68932,CAMPBELL,NE
35526,68932,BUFFALO,NE
35527,68932,NORTH FRANKLIN,NE
35528,68326,CARLETON,NE
35529,68723,CARROLL,NE
35530,68015,CEDAR BLUFFS,NE
35531,68016,CEDAR CREEK,NE
35532,68623,BELGRADE,NE
35533,68623,CEDAR RAPIDS,NE
35534,68627,CEDAR RAPIDS,NE
35535,68724,CENTER,NE
35536,68724,SPADE,NE
35537,68826,CENTRAL CITY,NE
35538,68826,RIVERSIDE PARK,NE
35539,68017,CERESCO,NE
35540,69337,CHADRON,NE
35541,68725,CHAMBERS,NE
35542,69023,CHAMPION,NE
35543,69023,LAMAR,NE
35544,68827,CHAPMAN,NE
35545,68827,VIEREGG,NE
35546,69129,CHAPPELL,NE
35547,68327,CHESTER,NE
35548,68375,HUBBELL,NE
35549,68429,REYNOLDS,NE
35550,68429,CHESTER,NE
35551,68628,CLARKS,NE
35552,68629,CLARKSON,NE
35553,68328,CLATONIA,NE
35554,68933,CLAY CENTER,NE
35555,68933,LYNN,NE
35556,68933,MARSHALL,NE
35557,68726,CLEARWATER,NE
35558,69211,CODY,NE
35559,69219,NENZEL,NE
35560,68727,COLERIDGE,NE
35561,68018,COLON,NE
35562,68601,COLUMBUS,NE
35563,68601,RICHLAND,NE
35564,68602,COLUMBUS,NE
35565,68828,COMSTOCK,NE
35566,68828,DOUGLAS GROVE,NE
35567,68828,GERANIUM,NE
35568,68881,WESTERVILLE,NE
35569,68881,COMSTOCK,NE
35570,68881,SPRING CREEK,NE
35571,68728,CONCORD,NE
35572,68329,COOK,NE
35573,68330,CORDOVA,NE
35574,68331,CORTLAND,NE
35575,68331,HIGHLAND,NE
35576,69130,COZAD,NE
35577,69130,DARR,NE
35578,69171,WILLOW ISLAND,NE
35579,68332,CRAB ORCHARD,NE
35580,68019,CRAIG,NE
35581,69339,CRAWFORD,NE
35582,69339,FORT ROBINSON,NE
35583,69339,GLEN,NE
35584,68729,CREIGHTON,NE
35585,68729,BAZILE MILLS,NE
35586,68789,WINNETOON,NE
35587,68631,CRESTON,NE
35588,68333,CRETE,NE
35589,68333,BLUE RIVER LODGE,NE
35590,68333,KRAMER,NE
35591,68730,CROFTON,NE
35592,69212,CROOKSTON,NE
35593,69024,CULBERTSON,NE
35594,69025,CURTIS,NE
35595,68731,DAKOTA CITY,NE
35596,69131,DALTON,NE
35597,69026,DANBURY,NE
35598,68831,DANNEBROG,NE
35599,68831,NYSTED,NE
35600,68335,DAVENPORT,NE
35601,68336,DAVEY,NE
35602,68632,DAVID CITY,NE
35603,68632,GARRISON,NE
35604,68632,OCTAVIA,NE
35605,68337,DAWSON,NE
35606,68338,DAYKIN,NE
35607,68020,DECATUR,NE
35608,68339,DENTON,NE
35609,68340,DESHLER,NE
35610,68934,DEWEESE,NE
35611,68934,SPRING RANCH,NE
35612,68341,DE WITT,NE
35613,68342,DILLER,NE
35614,68440,STEELE CITY,NE
35615,69133,DIX,NE
35616,69133,JACINTO,NE
35617,68732,DIXON,NE
35618,68633,DODGE,NE
35619,68832,DONIPHAN,NE
35620,68832,SOUTH PLATTE,NE
35621,68343,DORCHESTER,NE
35622,68343,PLEASANTHILL,NE
35623,68344,DOUGLAS,NE
35624,68345,DU BOIS,NE
35625,68345,DUBOIS,NE
35626,68346,DUNBAR,NE
35627,68346,LORTON,NE
35628,68382,LORTON,NE
35629,68382,DUNBAR,NE
35630,68634,DUNCAN,NE
35631,68821,BREWSTER,NE
35632,68821,DUNNING,NE
35633,68833,DUNNING,NE
35634,68635,DWIGHT,NE
35635,68347,EAGLE,NE
35636,68935,EDGAR,NE
35637,68935,SEDAN,NE
35638,68936,EDISON,NE
35639,68835,ELBA,NE
35640,68835,COTESFIELD,NE
35641,68835,DANNEVIRKE,NE
35642,68636,ELGIN,NE
35643,68348,ELK CREEK,NE
35644,68022,ELKHORN,NE
35645,69340,ELLSWORTH,NE
35646,69340,ANTIOCH,NE
35647,68836,ELM CREEK,NE
35648,68861,ODESSA,NE
35649,68349,ELMWOOD,NE
35650,69134,ELSIE,NE
35651,68937,ELWOOD,NE
35652,68937,JOHNSON LAKE,NE
35653,68937,JOHNSON LK,NE
35654,68976,SMITHFIELD,NE
35655,68733,EMERSON,NE
35656,69027,ENDERS,NE
35657,68350,ENDICOTT,NE
35658,68637,ERICSON,NE
35659,69028,EUSTIS,NE
35660,68735,EWING,NE
35661,68351,EXETER,NE
35662,68352,FAIRBURY,NE
35663,68352,GLADSTONE,NE
35664,68352,POWELL,NE
35665,68352,THOMPSON,NE
35666,68938,FAIRFIELD,NE
35667,68354,FAIRMONT,NE
35668,68354,BURRESS,NE
35669,68355,FALLS CITY,NE
35670,68355,BARADA,NE
35671,68355,PRESTON,NE
35672,68433,SALEM,NE
35673,69029,FARNAM,NE
35674,68838,FARWELL,NE
35675,68357,FILLEY,NE
35676,68358,FIRTH,NE
35677,68736,FORDYCE,NE
35678,68023,FORT CALHOUN,NE
35679,68939,FRANKLIN,NE
35680,68939,ASH GROVE,NE
35681,68939,MACON,NE
35682,68025,FREMONT,NE
35683,68025,INGLEWOOD,NE
35684,68026,FREMONT,NE
35685,68359,FRIEND,NE
35686,68638,FULLERTON,NE
35687,68940,FUNK,NE
35688,68940,ANDERSON,NE
35689,68360,GARLAND,NE
35690,68361,GENEVA,NE
35691,68640,GENOA,NE
35692,69341,GERING,NE
35693,69341,TERRYTOWN,NE
35694,68840,GIBBON,NE
35695,68840,LOWELL,NE
35696,68840,NEWARK,NE
35697,68841,GILTNER,NE
35698,68941,GLENVIL,NE
35699,68941,HANOVER,NE
35700,68941,LITTLE BLUE,NE
35701,68941,PAULINE,NE
35702,68364,GOEHNER,NE
35703,69343,GORDON,NE
35704,69343,CLINTON,NE
35705,69138,GOTHENBURG,NE
35706,68365,GRAFTON,NE
35707,68801,GRAND ISLAND,NE
35708,68801,HALL COUNTY REGIONAL AIRPORT,NE
35709,68802,GRAND ISLAND,NE
35710,68803,GRAND ISLAND,NE
35711,69140,GRANT,NE
35712,69140,BRANDON,NE
35713,68842,GREELEY,NE
35714,68366,GREENWOOD,NE
35715,68367,GRESHAM,NE
35716,68028,GRETNA,NE
35717,68942,GUIDE ROCK,NE
35718,69141,GURLEY,NE
35719,69030,HAIGLER,NE
35720,69030,SANBORN,NE
35721,68368,HALLAM,NE
35722,69142,HALSEY,NE
35723,68843,HAMPTON,NE
35724,68943,HARDY,NE
35725,69345,HARRISBURG,NE
35726,69346,HARRISON,NE
35727,68739,HARTINGTON,NE
35728,68944,HARVARD,NE
35729,68954,INLAND,NE
35730,68901,HASTINGS,NE
35731,68901,GOOD SAMARITAN VILLAGE,NE
35732,68901,HANSEN,NE
35733,68901,HASTINGS IMPERIAL MALL,NE
35734,68901,HASTINGS MUNICIPAL AIRPORT,NE
35735,68901,INGLESIDE,NE
35736,68901,SPENCER PARK,NE
35737,68901,WEST BLUE,NE
35738,68902,HASTINGS,NE
35739,69032,HAYES CENTER,NE
35740,69347,HAY SPRINGS,NE
35741,69367,WHITNEY,NE
35742,69367,HAY SPRINGS,NE
35743,68945,HEARTWELL,NE
35744,68945,EATON,NE
35745,68315,BELVIDERE,NE
35746,68315,HEBRON,NE
35747,68362,GILEAD,NE
35748,68370,HEBRON,NE
35749,69348,HEMINGFORD,NE
35750,69348,DUNLAP,NE
35751,69354,MARSLAND,NE
35752,68371,HENDERSON,NE
35753,68371,LUSHTON,NE
35754,68029,HERMAN,NE
35755,69143,HERSHEY,NE
35756,68372,HICKMAN,NE
35757,68372,HOLLAND,NE
35758,68947,HILDRETH,NE
35759,68948,HOLBROOK,NE
35760,68923,ATLANTA,NE
35761,68923,INDUSTRY,NE
35762,68923,INDUSTRY-ROCK FALLS,NE
35763,68923,ROCK FALLS,NE
35764,68949,HOLDREGE,NE
35765,68949,HOLDRIDGE,NE
35766,68949,PRAIRIE,NE
35767,68949,SHERIDAN,NE
35768,68969,RAGAN,NE
35769,68969,HOLDREGE,NE
35770,68969,SCANDINAVIA,NE
35771,68950,HOLSTEIN,NE
35772,68950,DENVER,NE
35773,68030,HOMER,NE
35774,68031,HOOPER,NE
35775,68846,HORDVILLE,NE
35776,68740,HOSKINS,NE
35777,68641,HOWELLS,NE
35778,68741,HUBBARD,NE
35779,68376,HUMBOLDT,NE
35780,68642,HUMPHREY,NE
35781,68642,CORNLEA,NE
35782,68642,TARNOV,NE
35783,69350,HYANNIS,NE
35784,69033,IMPERIAL,NE
35785,69034,INDIANOLA,NE
35786,68742,INMAN,NE
35787,68033,ITHACA,NE
35788,68743,JACKSON,NE
35789,68377,JANSEN,NE
35790,68377,HARBINE,NE
35791,68378,JOHNSON,NE
35792,68379,JULIAN,NE
35793,68379,JOHNSON,NE
35794,69214,JOHNSTOWN,NE
35795,68955,JUNIATA,NE
35796,68955,ASSUMPTION,NE
35797,68955,HAYLAND,NE
35798,68845,KEARNEY,NE
35799,68847,KEARNEY,NE
35800,68848,KEARNEY,NE
35801,68849,KEARNEY,NE
35802,68849,UNIV OF NEBRASKA AT KEARNEY,NE
35803,68956,KENESAW,NE
35804,68956,DENMAN,NE
35805,68956,WANDA,NE
35806,68034,KENNARD,NE
35807,69144,KEYSTONE,NE
35808,69216,KILGORE,NE
35809,69145,KIMBALL,NE
35810,69351,LAKESIDE,NE
35811,68745,LAUREL,NE
35812,68957,LAWRENCE,NE
35813,68957,MOUNT CLARE,NE
35814,68957,ST STEPHENS,NE
35815,68643,LEIGH,NE
35816,69146,LEMOYNE,NE
35817,69147,LEWELLEN,NE
35818,68850,LEXINGTON,NE
35819,68501,LINCOLN,NE
35820,68502,LINCOLN,NE
35821,68503,LINCOLN,NE
35822,68504,LINCOLN,NE
35823,68504,UNIVERSITY PLACE,NE
35824,68505,LINCOLN,NE
35825,68505,BETHANY,NE
35826,68506,LINCOLN,NE
35827,68507,LINCOLN,NE
35828,68508,LINCOLN,NE
35829,68509,LINCOLN,NE
35830,68509,STATE HOUSE,NE
35831,68510,LINCOLN,NE
35832,68512,LINCOLN,NE
35833,68514,LINCOLN,NE
35834,68516,LINCOLN,NE
35835,68517,LINCOLN,NE
35836,68520,LINCOLN,NE
35837,68521,LINCOLN,NE
35838,68522,LINCOLN,NE
35839,68523,LINCOLN,NE
35840,68523,ROKEBY,NE
35841,68524,LINCOLN,NE
35842,68524,AIR PARK,NE
35843,68526,LINCOLN,NE
35844,68526,CHENEY,NE
35845,68527,LINCOLN,NE
35846,68527,PRAIRIE HOME,NE
35847,68528,LINCOLN,NE
35848,68528,EMERALD,NE
35849,68529,LINCOLN,NE
35850,68529,HAVELOCK,NE
35851,68531,LINCOLN,NE
35852,68532,LINCOLN,NE
35853,68542,LINCOLN,NE
35854,68583,LINCOLN,NE
35855,68583,UNIV OF NEBRASKA E CAMPUS,NE
35856,68588,LINCOLN,NE
35857,68588,UNIVERSITY OF NEBRASKA,NE
35858,68644,LINDSAY,NE
35859,69148,LISCO,NE
35860,68852,LITCHFIELD,NE
35861,68852,CLAY,NE
35862,68852,ELM,NE
35863,69149,LODGEPOLE,NE
35864,69149,SUNOL,NE
35865,69217,LONG PINE,NE
35866,68958,LOOMIS,NE
35867,68958,LAIRD,NE
35868,68037,LOUISVILLE,NE
35869,68853,LOUP CITY,NE
35870,68853,OAK CREEK,NE
35871,68853,SHERMAN LAKE,NE
35872,68853,WEBSTER,NE
35873,69352,LYMAN,NE
35874,68746,LYNCH,NE
35875,68746,MONOWI,NE
35876,68038,LYONS,NE
35877,69001,MC COOK,NE
35878,69001,MCCOOK,NE
35879,68401,MC COOL JUNCTION,NE
35880,68401,MC COOL JCT,NE
35881,68039,MACY,NE
35882,68748,MADISON,NE
35883,69150,MADRID,NE
35884,68749,MAGNET,NE
35885,68402,MALCOLM,NE
35886,68040,MALMO,NE
35887,68403,MANLEY,NE
35888,68854,MARQUETTE,NE
35889,68854,KRONBORG,NE
35890,68404,MARTELL,NE
35891,68404,CENTERVILLE,NE
35892,68404,PRINCETON,NE
35893,68855,MASON CITY,NE
35894,68855,ALGERNON,NE
35895,69037,MAX,NE
35896,69151,MAXWELL,NE
35897,69151,BIGNELL,NE
35898,69038,MAYWOOD,NE
35899,68041,MEAD,NE
35900,68752,MEADOW GROVE,NE
35901,69355,MELBETA,NE
35902,68856,MERNA,NE
35903,68856,KILFOIL,NE
35904,69218,MERRIMAN,NE
35905,68405,MILFORD,NE
35906,68405,GROVER,NE
35907,68858,MILLER,NE
35908,68858,ARMADA,NE
35909,68858,MILTON,NE
35910,68406,MILLIGAN,NE
35911,69356,MINATARE,NE
35912,68959,MINDEN,NE
35913,68959,NORMAN,NE
35914,68959,COSMO,NE
