id,Product ID,Postal Code,Date,Sales,Units,State
37616,21,66112,12/22/13,811,11,Kansas
21440,21,66210,12/22/13,739,5,Kansas
52093,23,66210,12/22/13,764,80,Kansas
53834,40,66215,12/22/13,232,98,Kansas
98766,28,66286,12/22/13,359,36,Kansas
76150,30,66286,12/22/13,606,92,Kansas
61635,22,66699,12/22/13,987,3,Kansas
56748,31,67215,12/22/13,254,66,Kansas
63163,12,67220,12/22/13,637,90,Kansas
74436,24,67260,12/22/13,512,79,Kansas
2229,24,68144,12/22/13,705,67,Nebraska
38631,26,68144,12/22/13,977,88,Nebraska
41063,27,68531,12/22/13,788,69,Nebraska
63841,41,68531,12/22/13,998,31,Nebraska
34503,26,70165,12/22/13,194,14,Louisiana
5301,8,70174,12/22/13,233,14,Louisiana
43385,26,70179,12/22/13,644,80,Louisiana
62990,4,70183,12/22/13,765,51,Louisiana
67458,30,70607,12/22/13,289,21,Louisiana
34306,9,70826,12/22/13,127,26,Louisiana
26433,18,70826,12/22/13,941,92,Louisiana
87962,27,70883,12/22/13,405,8,Louisiana
63677,37,71115,12/22/13,491,29,Louisiana
54063,22,71166,12/22/13,380,71,Louisiana
87573,29,72199,12/22/13,396,58,Arkansas
48875,32,72905,12/22/13,678,56,Arkansas
49279,16,73071,12/22/13,852,11,Oklahoma
87645,19,73071,12/22/13,550,25,Oklahoma
59181,26,73071,12/22/13,429,61,Oklahoma
39876,22,73109,12/22/13,750,8,Oklahoma
78825,11,73129,12/22/13,346,20,Oklahoma
75402,24,73147,12/22/13,645,86,Oklahoma
35938,30,73173,12/22/13,365,57,Oklahoma
80540,32,74126,12/22/13,786,69,Oklahoma
49344,18,74133,12/22/13,977,92,Oklahoma
75622,29,74133,12/22/13,183,38,Oklahoma
6218,21,74156,12/22/13,643,2,Oklahoma
37615,30,74170,12/22/13,781,87,Oklahoma
98376,23,75226,12/22/13,408,96,Texas
52945,14,75236,12/22/13,691,37,Texas
68019,17,75241,12/22/13,663,57,Texas
60988,25,75287,12/22/13,825,97,Texas
31132,23,75353,12/22/13,155,42,Texas
69243,23,75367,12/22/13,873,4,Texas
33076,22,76105,12/22/13,875,58,Texas
41687,23,76110,12/22/13,211,45,Texas
24275,20,76134,12/22/13,355,54,Texas
70819,16,76205,12/22/13,478,61,Texas
44920,21,76705,12/22/13,498,21,Texas
94131,25,77020,12/22/13,249,69,Texas
31332,16,77035,12/22/13,117,43,Texas
35172,25,77035,12/22/13,902,31,Texas
39506,17,77070,12/22/13,625,88,Texas
51655,26,77080,12/22/13,796,93,Texas
83965,28,77201,12/22/13,471,95,Texas
58217,41,77234,12/22/13,214,56,Texas
59918,14,77245,12/22/13,450,70,Texas
21153,24,77260,12/22/13,522,88,Texas
18261,36,77266,12/22/13,131,5,Texas
34421,15,77271,12/22/13,214,73,Texas
74313,32,77299,12/22/13,779,86,Texas
89882,23,77493,12/22/13,642,77,Texas
15473,25,77493,12/22/13,391,10,Texas
85005,29,77713,12/22/13,233,75,Texas
27052,26,78210,12/22/13,821,65,Texas
60438,26,78240,12/22/13,750,7,Texas
42474,23,78245,12/22/13,117,66,Texas
69882,38,78245,12/22/13,509,37,Texas
77427,24,78250,12/22/13,104,83,Texas
58428,25,78250,12/22/13,790,73,Texas
19529,17,78296,12/22/13,399,8,Texas
5723,32,78465,12/22/13,552,22,Texas
89285,40,78475,12/22/13,552,20,Texas
90182,24,78710,12/22/13,369,10,Texas
77730,25,78726,12/22/13,734,30,Texas
9827,34,78726,12/22/13,628,15,Texas
89462,22,78744,12/22/13,522,66,Texas
4965,23,78754,12/22/13,618,94,Texas
83566,16,78764,12/22/13,752,68,Texas
5803,23,79118,12/22/13,273,27,Texas
56555,36,79159,12/22/13,297,2,Texas
81575,23,79911,12/22/13,804,79,Texas
15595,24,79916,12/22/13,282,97,Texas
39131,30,79916,12/22/13,717,3,Texas
3307,33,79923,12/22/13,604,95,Texas
43728,34,79968,12/22/13,147,53,Texas
27409,14,79977,12/22/13,457,12,Texas
85096,22,80005,12/22/13,335,6,Colorado
69287,2,80045,12/22/13,134,45,Colorado
13921,23,80223,12/22/13,187,69,Colorado
45317,17,80525,12/22/13,637,77,Colorado
84873,20,80915,12/22/13,431,36,Colorado
99465,21,80920,12/22/13,476,79,Colorado
85588,14,80930,12/22/13,943,70,Colorado
53091,24,80945,12/22/13,381,71,Colorado
95962,36,80945,12/22/13,852,83,Colorado
38113,31,80995,12/22/13,522,34,Colorado
69833,27,81505,12/22/13,620,94,Colorado
22857,31,82007,12/22/13,951,56,Wyoming
26060,38,82007,12/22/13,240,50,Wyoming
70101,10,83705,12/22/13,697,100,Idaho
26440,23,83711,12/22/13,618,22,Idaho
74407,29,84105,12/22/13,442,65,Utah
99911,24,84120,12/22/13,780,35,Utah
86649,43,84145,12/22/13,475,28,Utah
52009,37,85030,12/22/13,621,55,Arizona
95303,28,85099,12/22/13,161,89,Arizona
9577,16,85215,12/22/13,229,74,Arizona
3872,27,85219,12/22/13,516,81,Arizona
98910,36,85246,12/22/13,173,69,Arizona
39838,44,85271,12/22/13,438,45,Arizona
75496,31,85284,12/22/13,634,20,Arizona
32469,27,85715,12/22/13,816,55,Arizona
38743,25,85754,12/22/13,1000,100,Arizona
27450,28,86305,12/22/13,160,45,Arizona
32881,31,87180,12/22/13,698,50,New Mexico
42098,12,88553,12/22/13,613,44,Texas
19323,25,88553,12/22/13,337,21,Texas
89220,26,88563,12/22/13,195,65,Texas
24200,19,89105,12/22/13,279,51,Nevada
90067,42,89110,12/22/13,625,37,Nevada
98325,30,89135,12/22/13,624,53,Nevada
72332,24,89155,12/22/13,797,73,Nevada
18148,18,89193,12/22/13,646,32,Nevada
9218,29,89436,12/22/13,184,100,Nevada
91871,23,89510,12/22/13,213,60,Nevada
71441,20,89550,12/22/13,207,100,Nevada
22649,14,89595,12/22/13,518,8,Nevada
35502,19,90005,12/22/13,885,55,California
26602,29,90020,12/22/13,646,85,California
42784,25,90050,12/22/13,947,7,California
58140,41,90050,12/22/13,516,91,California
60454,24,90060,12/22/13,817,75,California
82486,17,90065,12/22/13,868,39,California
40729,37,90087,12/22/13,134,8,California
17312,40,90189,12/22/13,230,90,California
62009,10,90505,12/22/13,240,84,California
34095,12,90510,12/22/13,450,54,California
63904,32,90605,12/22/13,167,94,California
3622,37,90810,12/22/13,785,52,California
69946,9,90847,12/22/13,121,82,California
58492,29,90847,12/22/13,279,10,California
31415,27,91103,12/22/13,521,61,California
58807,33,91103,12/22/13,557,30,California
4101,40,91199,12/22/13,365,11,California
5371,32,92013,12/22/13,519,20,California
36554,18,92056,12/22/13,188,8,California
26434,35,92132,12/22/13,511,8,California
63802,23,92160,12/22/13,542,57,California
11427,27,92165,12/22/13,195,81,California
92596,23,92170,12/22/13,497,9,California
11909,28,92612,12/22/13,528,61,California
23300,20,92619,12/22/13,810,93,California
72484,9,92640,12/22/13,214,46,California
71543,21,92640,12/22/13,648,7,California
55953,15,92648,12/22/13,998,37,California
4187,15,92705,12/22/13,250,48,California
51236,20,92705,12/22/13,316,64,California
1108,24,92822,12/22/13,798,28,California
15721,36,92822,12/22/13,122,39,California
88409,31,92878,12/22/13,843,10,California
78876,28,92883,12/22/13,731,74,California
10074,38,93106,12/22/13,869,87,California
78171,36,93291,12/22/13,753,18,California
47021,39,93305,12/22/13,705,68,California
92259,8,93386,12/22/13,232,42,California
89719,32,93591,12/22/13,731,13,California
43715,40,93709,12/22/13,717,47,California
53827,18,93721,12/22/13,243,95,California
52082,41,93750,12/22/13,746,8,California
91205,21,93778,12/22/13,824,14,California
8474,19,93786,12/22/13,337,50,California
92465,32,93907,12/22/13,714,97,California
3855,26,94089,12/22/13,462,42,California
36526,25,94121,12/22/13,425,21,California
98111,21,94132,12/22/13,304,73,California
45967,11,94164,12/22/13,299,24,California
15027,46,94207,12/22/13,568,68,California
26006,16,94245,12/22/13,549,60,California
5114,35,94245,12/22/13,613,55,California
63240,23,94273,12/22/13,874,91,California
99236,32,94280,12/22/13,696,51,California
98715,20,94286,12/22/13,621,29,California
53608,31,94286,12/22/13,375,29,California
1301,23,94297,12/22/13,371,59,California
6023,23,94297,12/22/13,865,69,California
74506,25,94302,12/22/13,167,54,California
49146,40,94522,12/22/13,547,64,California
6153,31,94807,12/22/13,784,5,California
33198,42,95133,12/22/13,319,35,California
84114,26,95150,12/22/13,916,89,California
29526,30,95155,12/22/13,444,19,California
65158,27,95173,12/22/13,622,44,California
71666,21,95210,12/22/13,447,52,California
29818,18,95823,12/22/13,316,88,California
40487,33,95833,12/22/13,484,75,California
20492,18,95838,12/22/13,479,6,California
38481,23,95865,12/22/13,100,96,California
37060,28,95865,12/22/13,885,1,California
29067,35,95894,12/22/13,245,60,California
66974,29,95973,12/22/13,277,26,California
44352,26,96810,12/22/13,241,35,Hawaii
51068,17,96815,12/22/13,439,60,Hawaii
13164,32,96820,12/22/13,765,55,Hawaii
15226,7,96835,12/22/13,247,37,Hawaii
93246,26,96840,12/22/13,313,80,Hawaii
31960,27,96840,12/22/13,132,14,Hawaii
96818,28,96850,12/22/13,715,80,Hawaii
71503,34,97075,12/22/13,514,23,Oregon
77095,26,97232,12/22/13,471,47,Oregon
64838,21,97240,12/22/13,613,77,Oregon
15409,27,97240,12/22/13,420,4,Oregon
713,35,97271,12/22/13,121,16,Oregon
98610,15,98008,12/22/13,500,16,Washington
61897,14,98104,12/22/13,775,95,Washington
35299,17,98104,12/22/13,239,38,Washington
81908,27,98115,12/22/13,750,26,Washington
65867,31,98121,12/22/13,531,70,Washington
34235,22,98133,12/22/13,520,71,Washington
73283,24,98148,12/22/13,360,44,Washington
30366,31,98158,12/22/13,904,65,Washington
1059,23,98185,12/22/13,201,69,Washington
93517,35,98206,12/22/13,844,75,Washington
81311,25,98405,12/22/13,757,19,Washington
94776,35,98405,12/22/13,559,18,Washington
59905,38,98405,12/22/13,752,14,Washington
39330,26,98417,12/22/13,201,80,Washington
8763,34,98424,12/22/13,679,44,Washington
1526,19,98506,12/22/13,620,70,Washington
54994,7,98516,12/22/13,267,62,Washington
69777,28,98664,12/22/13,581,55,Washington
80844,30,98907,12/22/13,697,57,Washington
12100,40,99205,12/22/13,775,37,Washington
34247,15,1114,12/23/13,637,55,Massachusetts
68378,23,1610,12/23/13,715,93,Massachusetts
55456,16,1905,12/23/13,685,86,Massachusetts
75793,26,2104,12/23/13,771,97,Massachusetts
97534,25,2305,12/23/13,949,61,Massachusetts
56126,39,2905,12/23/13,991,72,Rhode Island
74006,23,6825,12/23/13,638,79,Connecticut
15304,24,7188,12/23/13,503,98,New Jersey
28404,27,8603,12/23/13,359,70,New Jersey
51765,43,8695,12/23/13,956,90,New Jersey
21692,30,10039,12/23/13,245,1,New York
58059,29,10110,12/23/13,807,83,New York
6932,22,10120,12/23/13,658,9,New York
51175,33,10120,12/23/13,962,14,New York
82410,21,10260,12/23/13,559,76,New York
71720,40,10464,12/23/13,348,86,New York
69691,23,10633,12/23/13,940,58,New York
42422,37,11205,12/23/13,395,29,New York
35323,35,11431,12/23/13,788,32,New York
23553,14,11470,12/23/13,299,22,New York
52311,28,11480,12/23/13,410,54,New York
64160,12,12205,12/23/13,848,11,New York
59369,23,12232,12/23/13,866,76,New York
9579,31,13205,12/23/13,953,34,New York
91840,31,13217,12/23/13,914,43,New York
16274,22,13505,12/23/13,580,46,New York
67724,17,14210,12/23/13,199,6,New York
40592,17,14619,12/23/13,641,83,New York
43015,34,15134,12/23/13,629,53,Pennsylvania
87657,24,15215,12/23/13,108,6,Pennsylvania
7551,28,15240,12/23/13,335,31,Pennsylvania
64564,15,18706,12/23/13,722,53,Pennsylvania
34102,22,19141,12/23/13,907,12,Pennsylvania
28108,19,19160,12/23/13,114,8,Pennsylvania
61595,26,19178,12/23/13,152,16,Pennsylvania
38998,35,19897,12/23/13,806,96,Delaware
66154,37,20036,12/23/13,187,72,District of Columbia
39969,20,20046,12/23/13,378,44,District of Columbia
1002,36,20046,12/23/13,612,46,District of Columbia
93771,12,20062,12/23/13,189,48,District of Columbia
44859,18,20380,12/23/13,577,68,District of Columbia
59833,27,20508,12/23/13,987,67,District of Columbia
99972,30,20525,12/23/13,938,13,District of Columbia
68397,33,20540,12/23/13,679,44,District of Columbia
12878,37,20546,12/23/13,567,23,District of Columbia
83975,31,20566,12/23/13,231,27,District of Columbia
90207,19,20580,12/23/13,750,31,District of Columbia
36541,28,21282,12/23/13,116,72,Maryland
45848,11,22047,12/23/13,856,78,Virginia
95986,22,22096,12/23/13,620,26,Virginia
24603,15,22205,12/23/13,417,20,Virginia
72505,29,22908,12/23/13,787,20,Virginia
77564,16,23228,12/23/13,111,37,Virginia
2843,30,23277,12/23/13,159,91,Virginia
81538,15,23293,12/23/13,417,38,Virginia
66587,32,23436,12/23/13,300,77,Virginia
65200,22,23459,12/23/13,672,75,Virginia
40745,39,23520,12/23/13,595,66,Virginia
70454,33,23551,12/23/13,671,66,Virginia
3953,33,24034,12/23/13,302,13,Virginia
501,27,25770,12/23/13,736,91,West Virginia
83918,19,27264,12/23/13,420,61,North Carolina
35205,18,27409,12/23/13,520,47,North Carolina
97762,12,27690,12/23/13,931,67,North Carolina
77982,35,28210,12/23/13,116,44,North Carolina
46555,29,29203,12/23/13,768,81,South Carolina
44465,30,29625,12/23/13,333,62,South Carolina
48634,18,30096,12/23/13,817,37,Georgia
71137,15,30130,12/23/13,526,19,Georgia
34091,15,30306,12/23/13,651,54,Georgia
93960,30,30316,12/23/13,512,80,Georgia
84624,28,30386,12/23/13,577,19,Georgia
61795,27,31136,12/23/13,505,21,Georgia
86939,27,31190,12/23/13,889,76,Georgia
91072,20,31422,12/23/13,384,35,Georgia
15388,29,31904,12/23/13,407,71,Georgia
94214,28,32215,12/23/13,473,32,Florida
41073,29,32220,12/23/13,760,62,Florida
35627,16,32277,12/23/13,129,96,Florida
15462,28,32277,12/23/13,652,28,Florida
64691,30,32520,12/23/13,333,2,Florida
27918,23,32605,12/23/13,862,47,Florida
55726,36,32627,12/23/13,754,77,Florida
94058,17,33023,12/23/13,575,86,Florida
968,21,33023,12/23/13,867,29,Florida
53757,26,33064,12/23/13,855,86,Florida
73290,28,33405,12/23/13,708,9,Florida
81046,29,33411,12/23/13,705,98,Florida
63204,24,33620,12/23/13,826,35,Florida
7346,22,33625,12/23/13,135,78,Florida
11162,40,33647,12/23/13,205,16,Florida
52866,13,33694,12/23/13,936,55,Florida
24651,31,33705,12/23/13,200,38,Florida
9220,38,33737,12/23/13,434,75,Florida
51891,31,34205,12/23/13,294,74,Florida
88821,21,34210,12/23/13,790,20,Florida
79479,13,34276,12/23/13,624,75,Florida
82485,34,34605,12/23/13,787,75,Florida
54784,28,34981,12/23/13,173,14,Florida
12425,25,34985,12/23/13,662,3,Florida
6578,27,35205,12/23/13,928,8,Alabama
22813,23,35220,12/23/13,917,23,Alabama
10806,27,35225,12/23/13,929,63,Alabama
71977,36,35236,12/23/13,528,30,Alabama
70664,32,35290,12/23/13,435,36,Alabama
94424,16,35895,12/23/13,532,82,Alabama
69353,23,36109,12/23/13,282,90,Alabama
87267,32,36119,12/23/13,142,77,Alabama
20714,4,36622,12/23/13,631,29,Alabama
63616,34,37205,12/23/13,730,89,Tennessee
61242,16,37220,12/23/13,974,63,Tennessee
32346,25,37240,12/23/13,696,48,Tennessee
76265,20,37245,12/23/13,527,3,Tennessee
51516,22,37665,12/23/13,714,98,Tennessee
93236,30,38150,12/23/13,914,86,Tennessee
49559,15,38161,12/23/13,279,17,Tennessee
32810,30,38168,12/23/13,618,69,Tennessee
78190,24,38188,12/23/13,385,64,Tennessee
28488,44,39305,12/23/13,809,41,Mississippi
68919,29,40205,12/23/13,466,95,Kentucky
37711,34,40215,12/23/13,823,64,Kentucky
70277,13,40250,12/23/13,671,90,Kentucky
33060,36,40293,12/23/13,670,84,Kentucky
20542,18,40596,12/23/13,281,69,Kentucky
67912,26,43231,12/23/13,642,46,Ohio
81755,29,43240,12/23/13,154,74,Ohio
45704,37,43284,12/23/13,957,86,Ohio
78324,28,45243,12/23/13,634,22,Ohio
92732,36,45243,12/23/13,911,78,Ohio
9055,30,45296,12/23/13,658,7,Ohio
97712,23,45470,12/23/13,988,54,Ohio
83906,32,46015,12/23/13,321,9,Indiana
43131,14,46221,12/23/13,745,62,Indiana
21189,27,46614,12/23/13,692,68,Indiana
45485,29,46614,12/23/13,763,85,Indiana
85263,20,46857,12/23/13,695,74,Indiana
56570,37,47134,12/23/13,230,64,Indiana
31666,13,47705,12/23/13,141,45,Indiana
87176,30,47725,12/23/13,927,78,Indiana
51411,28,48107,12/23/13,890,33,Michigan
56531,16,48206,12/23/13,470,83,Michigan
61913,21,48206,12/23/13,820,34,Michigan
18109,24,48258,12/23/13,253,7,Michigan
11862,25,48919,12/23/13,216,64,Michigan
15296,15,49544,12/23/13,718,83,Michigan
87433,15,50335,12/23/13,882,86,Iowa
46050,20,50347,12/23/13,346,58,Iowa
46007,16,53205,12/23/13,681,88,Wisconsin
34314,23,53225,12/23/13,922,5,Wisconsin
21494,26,53726,12/23/13,289,41,Wisconsin
22062,33,53785,12/23/13,987,64,Wisconsin
20676,30,55123,12/23/13,194,42,Minnesota
25762,26,55127,12/23/13,424,89,Minnesota
39321,16,55166,12/23/13,945,76,Minnesota
64992,7,55412,12/23/13,167,34,Minnesota
5806,30,55423,12/23/13,878,25,Minnesota
89672,22,55436,12/23/13,936,57,Minnesota
59217,32,55458,12/23/13,303,37,Minnesota
59908,24,55565,12/23/13,759,52,Minnesota
99143,19,55573,12/23/13,785,40,Minnesota
43740,36,55573,12/23/13,968,38,Minnesota
78442,34,55579,12/23/13,388,2,Minnesota
37220,32,55805,12/23/13,528,28,Minnesota
14638,26,57188,12/23/13,501,71,South Dakota
41099,34,58207,12/23/13,884,72,North Dakota
17068,25,60567,12/23/13,738,70,Illinois
4907,17,60630,12/23/13,290,23,Illinois
20934,45,60652,12/23/13,921,67,Illinois
20007,23,61110,12/23/13,393,92,Illinois
19750,26,61110,12/23/13,480,2,Illinois
78897,26,61605,12/23/13,984,42,Illinois
95228,23,61640,12/23/13,261,88,Illinois
44408,37,61651,12/23/13,178,22,Illinois
97812,29,63126,12/23/13,475,27,Missouri
26310,14,63136,12/23/13,499,84,Missouri
69439,34,63180,12/23/13,680,52,Missouri
21063,24,65105,12/23/13,109,52,Missouri
3131,25,66617,12/23/13,500,35,Kansas
10056,16,68105,12/23/13,431,51,Nebraska
63533,34,68105,12/23/13,386,33,Nebraska
9126,23,68134,12/23/13,894,31,Nebraska
31285,36,68524,12/23/13,740,59,Nebraska
91851,27,68531,12/23/13,576,76,Nebraska
3455,14,70116,12/23/13,209,25,Louisiana
1814,19,70124,12/23/13,710,17,Louisiana
40980,20,70142,12/23/13,108,28,Louisiana
79605,37,70154,12/23/13,207,54,Louisiana
74020,42,70160,12/23/13,570,73,Louisiana
51764,17,70616,12/23/13,931,11,Louisiana
48876,22,70815,12/23/13,410,10,Louisiana
6645,19,71151,12/23/13,123,30,Louisiana
46175,35,72118,12/23/13,964,57,Arkansas
44039,29,72199,12/23/13,580,16,Arkansas
1200,26,72204,12/23/13,229,64,Arkansas
76369,26,72209,12/23/13,816,59,Arkansas
55529,14,72916,12/23/13,877,10,Arkansas
59582,26,73142,12/23/13,845,68,Oklahoma
63825,15,73173,12/23/13,271,92,Oklahoma
334,16,74103,12/23/13,414,60,Oklahoma
37301,20,74133,12/23/13,332,58,Oklahoma
28583,34,74141,12/23/13,393,35,Oklahoma
55704,22,75226,12/23/13,452,30,Texas
32562,37,75397,12/23/13,211,83,Texas
74576,31,75705,12/23/13,725,10,Texas
47154,24,76115,12/23/13,563,19,Texas
47623,22,76310,12/23/13,938,93,Texas
7723,26,76711,12/23/13,811,55,Texas
2833,26,77060,12/23/13,887,86,Texas
59762,21,77201,12/23/13,228,58,Texas
7581,23,77218,12/23/13,986,23,Texas
16776,23,77218,12/23/13,909,2,Texas
12271,26,77245,12/23/13,540,80,Texas
48229,16,77266,12/23/13,918,60,Texas
14071,12,78405,12/23/13,738,31,Texas
64523,23,78703,12/23/13,371,30,Texas
16481,22,78710,12/23/13,665,91,Texas
27808,9,78783,12/23/13,114,85,Texas
88143,45,79105,12/23/13,127,69,Texas
1454,25,79118,12/23/13,370,38,Texas
31102,31,79491,12/23/13,772,95,Texas
61716,20,79605,12/23/13,225,67,Texas
41283,16,79905,12/23/13,149,76,Texas
47542,34,79968,12/23/13,242,22,Texas
49192,37,80127,12/23/13,829,9,Colorado
77914,36,80255,12/23/13,362,2,Colorado
9461,23,80299,12/23/13,128,93,Colorado
50650,19,80328,12/23/13,919,92,Colorado
29458,39,80935,12/23/13,697,36,Colorado
13659,7,83206,12/23/13,180,94,Idaho
50801,26,84120,12/23/13,319,89,Utah
38509,21,84125,12/23/13,182,10,Utah
17911,25,84189,12/23/13,186,13,Utah
19091,21,84605,12/23/13,552,29,Utah
85646,32,84605,12/23/13,614,46,Utah
19129,12,85010,12/23/13,559,55,Arizona
3779,29,85010,12/23/13,734,88,Arizona
8955,31,85040,12/23/13,512,51,Arizona
39476,41,85040,12/23/13,625,69,Arizona
20438,26,85255,12/23/13,464,98,Arizona
34378,22,85271,12/23/13,451,97,Arizona
60102,28,85271,12/23/13,205,66,Arizona
67606,31,85705,12/23/13,496,45,Arizona
31944,31,87115,12/23/13,687,25,New Mexico
2147,15,88530,12/23/13,955,96,Texas
34238,35,89115,12/23/13,682,3,Nevada
69025,35,89115,12/23/13,152,82,Nevada
31957,28,89166,12/23/13,506,15,Nevada
5408,39,89178,12/23/13,353,59,Nevada
53281,29,89193,12/23/13,845,79,Nevada
36620,34,89595,12/23/13,361,60,Nevada
92253,25,90010,12/23/13,609,19,California
30844,36,90050,12/23/13,778,56,California
40193,29,90410,12/23/13,204,59,California
9114,30,91109,12/23/13,623,86,California
41697,29,91186,12/23/13,724,71,California
41311,1,91205,12/23/13,276,8,California
97721,18,91499,12/23/13,390,97,California
80329,23,91505,12/23/13,902,93,California
97973,37,91606,12/23/13,761,26,California
75094,31,91616,12/23/13,754,76,California
12410,30,91797,12/23/13,428,43,California
11628,20,92013,12/23/13,810,65,California
87468,26,92145,12/23/13,658,56,California
18487,42,92176,12/23/13,264,91,California
37160,22,92191,12/23/13,511,59,California
43534,16,92196,12/23/13,483,12,California
60965,32,92505,12/23/13,712,11,California
88384,32,92717,12/23/13,531,27,California
47128,23,92862,12/23/13,503,63,California
25473,33,93094,12/23/13,257,81,California
95040,25,93381,12/23/13,122,2,California
84923,29,93584,12/23/13,592,51,California
49869,30,93721,12/23/13,335,60,California
7037,31,93721,12/23/13,932,2,California
84187,31,94132,12/23/13,344,21,California
14086,14,94159,12/23/13,232,30,California
40217,32,94263,12/23/13,389,71,California
28439,25,94280,12/23/13,974,79,California
18830,27,94405,12/23/13,507,5,California
43439,19,94622,12/23/13,832,91,California
87722,28,94622,12/23/13,839,23,California
62165,24,95138,12/23/13,630,6,California
34690,39,95210,12/23/13,797,10,California
47290,40,95219,12/23/13,388,33,California
12623,9,95298,12/23/13,815,33,California
3933,36,95405,12/23/13,991,9,California
38785,21,95828,12/23/13,283,98,California
6247,24,95973,12/23/13,158,51,California
78076,17,97201,12/23/13,527,94,Oregon
69898,35,97229,12/23/13,905,30,Oregon
95969,32,97232,12/23/13,755,98,Oregon
33230,30,97286,12/23/13,425,90,Oregon
48421,24,97296,12/23/13,493,52,Oregon
84795,41,97405,12/23/13,242,72,Oregon
1730,34,98115,12/23/13,361,48,Washington
23727,29,98127,12/23/13,509,67,Washington
24310,41,98140,12/23/13,874,2,Washington
57198,35,98158,12/23/13,146,32,Washington
46663,26,98206,12/23/13,325,43,Washington
81155,30,98405,12/23/13,112,33,Washington
79431,18,98442,12/23/13,389,53,Washington
38587,36,98506,12/23/13,385,5,Washington
58313,34,99210,12/23/13,340,88,Washington
94647,30,1905,12/24/13,468,22,Massachusetts
35312,31,2114,12/24/13,695,27,Massachusetts
90602,38,2216,12/24/13,964,77,Massachusetts
82234,15,6505,12/24/13,592,35,Connecticut
51634,33,10155,12/24/13,176,16,New York
54325,39,10165,12/24/13,763,31,New York
55464,35,10184,12/24/13,319,80,New York
61192,23,10249,12/24/13,748,84,New York
763,38,10249,12/24/13,120,47,New York
66553,38,10292,12/24/13,317,96,New York
31040,38,11205,12/24/13,868,69,New York
28647,34,11231,12/24/13,693,21,New York
4958,23,12247,12/24/13,403,17,New York
40030,31,12325,12/24/13,223,34,New York
62070,16,14639,12/24/13,676,68,New York
60113,39,15266,12/24/13,726,30,Pennsylvania
37818,32,19058,12/24/13,252,99,Pennsylvania
57947,21,19131,12/24/13,522,60,Pennsylvania
71841,32,19141,12/24/13,202,93,Pennsylvania
4162,23,20005,12/24/13,956,48,District of Columbia
71724,16,20268,12/24/13,235,98,District of Columbia
24548,34,20535,12/24/13,717,62,District of Columbia
56129,18,20591,12/24/13,517,39,District of Columbia
61165,36,21684,12/24/13,167,33,Maryland
76532,28,22156,12/24/13,462,87,Virginia
27871,15,23471,12/24/13,741,100,Virginia
92786,28,23514,12/24/13,416,5,Virginia
86150,36,24029,12/24/13,370,88,Virginia
6110,37,24040,12/24/13,756,17,Virginia
41080,29,24503,12/24/13,722,8,Virginia
1891,31,25313,12/24/13,492,8,West Virginia
82251,13,25326,12/24/13,773,34,West Virginia
58188,30,28256,12/24/13,669,36,North Carolina
91733,28,28272,12/24/13,383,46,North Carolina
96253,26,29905,12/24/13,119,33,South Carolina
55049,25,32825,12/24/13,598,5,Florida
65303,46,32919,12/24/13,619,82,Florida
96993,23,33141,12/24/13,453,97,Florida
59239,33,33158,12/24/13,409,75,Florida
78968,21,33164,12/24/13,418,54,Florida
37079,35,33336,12/24/13,559,41,Florida
16609,21,33416,12/24/13,453,78,Florida
37122,30,33499,12/24/13,441,47,Florida
83473,26,33620,12/24/13,335,75,Florida
16422,27,33625,12/24/13,733,1,Florida
61977,25,33763,12/24/13,919,57,Florida
57285,18,34114,12/24/13,457,73,Florida
27270,18,35220,12/24/13,825,71,Alabama
68182,31,35263,12/24/13,407,78,Alabama
83142,13,35810,12/24/13,210,100,Alabama
56120,37,35895,12/24/13,368,75,Alabama
99215,46,38197,12/24/13,641,2,Tennessee
1468,29,38308,12/24/13,379,80,Tennessee
2681,24,39505,12/24/13,976,58,Mississippi
15449,10,39534,12/24/13,791,2,Mississippi
31722,32,39705,12/24/13,404,11,Mississippi
29289,34,40293,12/24/13,627,29,Kentucky
5389,27,40596,12/24/13,681,20,Kentucky
15806,42,43226,12/24/13,247,87,Ohio
49556,42,44393,12/24/13,498,95,Ohio
5331,15,44511,12/24/13,132,64,Ohio
79334,25,45249,12/24/13,549,78,Ohio
48953,20,45254,12/24/13,840,100,Ohio
92485,36,46202,12/24/13,559,61,Indiana
96960,18,46862,12/24/13,913,54,Indiana
54141,30,50330,12/24/13,714,30,Iowa
84386,14,53225,12/24/13,644,38,Wisconsin
70662,26,53716,12/24/13,194,48,Wisconsin
26681,19,53790,12/24/13,184,69,Wisconsin
73058,32,53790,12/24/13,205,99,Wisconsin
1673,26,54305,12/24/13,265,16,Wisconsin
25203,34,55103,12/24/13,863,33,Minnesota
89862,21,55407,12/24/13,121,64,Minnesota
7325,32,55423,12/24/13,735,63,Minnesota
96455,36,58207,12/24/13,375,40,North Dakota
72019,11,60697,12/24/13,580,19,Illinois
87442,6,61614,12/24/13,991,84,Illinois
19743,36,62756,12/24/13,800,57,Illinois
73881,22,62764,12/24/13,828,2,Illinois
70737,9,63116,12/24/13,615,25,Missouri
67061,26,63136,12/24/13,508,4,Missouri
70083,27,63158,12/24/13,199,59,Missouri
13773,35,64136,12/24/13,950,85,Missouri
47527,25,64179,12/24/13,502,93,Missouri
38802,34,66606,12/24/13,453,83,Kansas
